date,open,high,low,close,volume,market,MA_7,MA_30,MA_90,EMA_12,EMA_26,volatility,daily_return,price_change
2014-09-13,47779.0,48212.0,4751.0,479.0,15588000.0,6353614254.0,34952.142857142855,43226.433333333334,51439.64444444444,37706.25627962532,42544.02372423433,15823.655756348087,-98.99738356881214,-47296.0
2014-09-14,47912.0,47985.0,47612.0,47789.0,13105500.0,6340778582.0,34889.42857142857,43162.7,51312.64444444444,39257.44762122142,42932.540485402154,15800.512329428419,9876.826722338204,47310.0
2014-09-15,47777.0,47862.0,47402.0,47537.0,15345200.0,6309195218.0,41002.42857142857,43014.9,51162.1,40531.22491026428,43273.61156055755,15735.883123591002,-0.5273180020506807,-252.0
2014-09-16,47486.0,47564.0,46513.0,46606.0,16797300.0,6187570806.0,40871.0,44404.5,51004.433333333334,41465.80569330054,43520.4551486644,14000.634317526792,-1.9584744514798968,-931.0
2014-09-17,46586.0,46817.0,45242.0,45733.0,21056800.0,6073910021.0,40556.28571428572,44390.73333333333,50848.055555555555,42122.297125100464,43684.34735987444,13999.06583320131,-1.8731493799081678,-873.0
2014-09-18,45686.0,45686.0,4131.0,42444.0,34483200.0,5638918842.0,39766.142857142855,44188.066666666666,50659.48888888889,42171.78987508501,43592.469777661514,13981.163616250735,-7.191743380053794,-3289.0
2014-09-19,4241.0,42783.0,38453.0,3948.0,37919700.0,5246779621.0,33505.142857142855,42613.066666666666,50042.25555555556,36291.20681737962,40655.84238672363,15717.79158378397,-90.69833191970596,-38496.0
2014-09-20,39467.0,4233.0,38988.0,4089.0,36863600.0,5436072002.0,34020.857142857145,41025.23333333333,49418.5,31337.02115316737,37947.18739511447,17110.067979234598,3.571428571428581,141.0
2014-09-21,40808.0,41243.0,39318.0,39882.0,26580100.0,5303651275.0,32891.28571428572,40641.166666666664,49201.65555555555,32651.633283449315,38090.506847328215,16998.01340336352,875.3484959647835,35793.0
2014-09-22,3991.0,40692.0,39713.0,40215.0,24127600.0,5349637034.0,31845.285714285714,40321.4,49001.42222222222,33815.22816291865,38247.87671048909,16909.622432213157,0.8349631412667424,333.0
2014-09-23,40209.0,44156.0,3962.0,43579.0,45099500.0,5798754889.0,31412.85714285714,40079.73333333333,48856.36666666667,35317.34690708501,38642.77473193434,16805.761337509815,8.365037921173691,3364.0
2014-09-24,43575.0,43611.0,42113.0,4232.0,30627700.0,5632911451.0,25484.14285714286,40053.3,48257.677777777775,30534.985844456547,36093.82845549476,16863.32431772674,-90.28890061726979,-39347.0
2014-09-25,42316.0,42352.0,40947.0,41157.0,26814400.0,5479902023.0,25300.285714285714,39719.96666666667,48051.35555555556,32169.14186838631,36468.878199532184,16734.61431405685,872.5189035916824,36925.0
2014-09-26,41143.0,41494.0,40001.0,40442.0,21460800.0,5386071486.0,30513.714285714286,39364.2,47837.87777777778,33441.88927324995,36763.18351808535,16596.893789979757,-1.737250042520111,-715.0
2014-09-27,40356.0,40662.0,39737.0,39952.0,15029300.0,5322075836.0,35637.0,39003.2,47612.1,34443.444769673035,36999.39214637533,16457.17466722623,-1.2116116908164831,-490.0
2014-09-28,39947.0,40102.0,37433.0,37718.0,23613300.0,5025729375.0,35327.857142857145,38565.4,47960.1,34947.22249741565,37052.62235775493,16305.094354325427,-5.591710052062471,-2234.0
2014-09-29,37693.0,38521.0,37224.0,37547.0,32497700.0,5004177243.0,34946.71428571428,38136.13333333333,47665.27777777778,35347.18826704401,37089.24292384715,16150.889679206277,-0.4533644413807769,-171.0
2014-09-30,37609.0,39098.0,37344.0,38694.0,34707300.0,5158621325.0,34248.857142857145,37833.4,47372.01111111111,35862.08237980647,37208.11381837699,16048.7625983419,3.054837936452981,1147.0
2014-10-01,38743.0,39138.0,38078.0,38361.0,26229400.0,5115688242.0,39124.42857142857,37529.166666666664,47081.4,36246.531244451624,37293.5127947935,15945.609027162724,-0.860598542409674,-333.0
2014-10-02,38399.0,3855.0,37295.0,37507.0,21777700.0,5003085408.0,38603.0,37187.96666666667,46797.37777777778,36440.44951453599,37309.32666184584,15828.604124056516,-2.2262193373478234,-854.0
2014-10-03,37518.0,3777.0,35786.0,35951.0,30901200.0,4796851775.0,37961.42857142857,36794.36666666667,46495.21111111111,36365.14958922276,37208.709872079475,15702.989237685215,-4.148558935665347,-1556.0
2014-10-04,35989.0,36449.0,32589.0,32887.0,47236500.0,4389218291.0,36952.142857142855,36258.4,46154.166666666664,35830.049652419264,36888.5832148884,15546.851668424935,-8.522711468387524,-3064.0
2014-10-05,32892.0,3418.0,2893.0,32051.0,83308096.0,4279040870.0,36142.57142857143,35715.63333333333,45816.85555555556,35248.657398200914,36530.243717489255,15394.219175825081,-2.5420378873110994,-836.0
2014-10-06,32039.0,34513.0,30256.0,33008.0,79011800.0,4408130777.0,35494.142857142855,35199.8,45489.36666666667,34903.940875400775,36269.33677545301,15209.82060562122,2.985866275623228,957.0
2014-10-07,33058.0,33925.0,32048.0,33619.0,49199900.0,4490819565.0,34769.142857142855,34712.833333333336,45169.01111111111,34706.25766380066,36073.01553282687,15010.882810960033,1.8510664081434758,611.0
2014-10-08,33612.0,35436.0,32719.0,35294.0,54736300.0,4715887222.0,34331.0,35731.1,44875.87777777778,34796.679561677476,36015.3106785434,13903.227267003094,4.98230167464826,1675.0
2014-10-09,35275.0,38273.0,34769.0,36503.0,83641104.0,4878718500.0,34187.57142857143,35363.666666666664,45274.444444444445,35059.19039834248,36051.43581346611,13725.282574400202,3.4255114183713964,1209.0
2014-10-10,36469.0,37507.0,35296.0,36156.0,43665700.0,4833830847.0,34216.857142857145,34971.0,44972.055555555555,35227.93033705902,36059.18130876491,13520.172264766932,-0.9506067994411449,-347.0
2014-10-11,36136.0,36719.0,35595.0,3623.0,13345200.0,4844961125.0,30036.285714285714,33492.6,44942.7,30365.633362126864,33656.50121181937,14442.609105197202,-89.97953313419626,-32533.0
2014-10-12,36261.0,37943.0,35614.0,37855.0,17552800.0,5063689090.0,30865.428571428572,33161.933333333334,44675.177777777775,31517.843614107347,33967.50112205497,14216.119003182677,944.8523323212808,34232.0
2014-10-13,37792.0,39723.0,3689.0,39041.0,35221400.0,5223924767.0,31727.285714285714,34447.333333333336,44418.311111111114,32675.25228886006,34343.315853754604,12835.38326693843,3.133007528728049,1186.0
2014-10-14,39169.0,4117.0,39132.0,40087.0,38491500.0,5365153884.0,32651.285714285714,34190.6,44795.188888888886,33815.521167496976,34768.77393866167,12634.781298272643,2.6792346507517717,1046.0
2014-10-15,40095.0,40223.0,38877.0,39477.0,25267100.0,5285043276.0,33248.857142857145,33921.933333333334,44541.5,34686.51791095898,35117.53142468673,12425.151680010675,-1.5216903235462875,-610.0
2014-10-16,39452.0,39881.0,37307.0,38256.0,26990000.0,5122903035.0,33499.28571428572,33643.6,44267.92222222222,35235.669001580674,35350.01057841364,12223.101273042053,-3.0929401930237854,-1221.0
2014-10-17,38276.0,38548.0,37539.0,38376.0,13600700.0,5140342471.0,33816.42857142857,33398.36666666667,43995.96666666667,35718.796847491336,35574.157942975595,12044.686584959067,0.31367628607277265,120.0
2014-10-18,38398.0,39516.0,37897.0,39144.0,11416800.0,5244892214.0,38890.857142857145,33288.36666666667,44361.57777777778,36245.75117864651,35838.59068794036,11974.089257667265,2.001250781738584,768.0
2014-10-19,39125.0,39394.0,38646.0,38955.0,5914570.0,5220783140.0,39048.0,34455.26666666667,44103.066666666666,36662.55868962397,36069.435822167005,10648.602857792946,-0.4828326180257525,-189.0
2014-10-20,38923.0,39008.0,37825.0,38285.0,16419000.0,5132276503.0,38940.0,35595.13333333333,43837.84444444445,36912.16504506643,36233.55168719167,8986.517425003549,-1.7199332563213932,-670.0
2014-10-21,38242.0,39265.0,38083.0,38648.0,14188900.0,5182426851.0,38734.42857142857,35554.0,43579.03333333333,37179.21657659467,36412.39971036266,8969.025968721106,0.9481520177615277,363.0
2014-10-22,38612.0,38858.0,38225.0,38316.0,11641300.0,5139461096.0,38568.57142857143,35490.7,43336.177777777775,37354.106334041644,36553.407139224684,8941.655509564855,-0.8590353963982666,-332.0
2014-10-23,38296.0,38505.0,35645.0,35842.0,26456900.0,4808952572.0,38223.71428571428,35232.8,43066.544444444444,37121.47459034293,36500.710314096934,8810.946046508865,-6.456832654765632,-2474.0
2014-10-24,35859.0,36435.0,3533.0,35835.0,15585700.0,4809419914.0,37860.71428571428,36286.23333333333,42802.7,36923.55542259786,36451.39843897864,6584.652289321854,-0.019530160147318565,-7.0
2014-10-25,35861.0,35986.0,34288.0,34727.0,18127500.0,4662139220.0,37229.71428571428,36071.9,42528.72222222222,36585.62381912127,36323.665221276526,6525.019235538326,-3.0919492116645686,-1108.0
2014-10-26,34749.0,35922.0,34393.0,3547.0,11272500.0,4763036253.0,32171.428571428572,34842.066666666666,41917.36666666667,31502.758616179537,33895.76409377456,8765.325593155712,-89.78604544014743,-31180.0
2014-10-27,35478.0,35863.0,34981.0,35299.0,13033000.0,4741410021.0,31744.85714285714,34686.96666666667,41659.88888888889,32086.795752151913,33999.7074942357,8712.798234082073,895.1790245277699,31752.0
2014-10-28,35321.0,35998.0,35268.0,35762.0,7845880.0,4804812401.0,31332.571428571428,34621.76666666667,41426.92222222222,32652.21179028239,34130.247679847875,8696.637759674488,1.311651888155474,463.0
2014-10-29,35709.0,35783.0,33534.0,33559.0,18192700.0,4510175245.0,30653.0,34488.833333333336,41148.433333333334,32791.71766870048,34087.93303689618,8680.847102647753,-6.16017001286282,-2203.0
2014-10-30,33571.0,35091.0,33507.0,3453.0,30177900.0,4642194094.0,26026.0,33314.13333333333,40525.77777777778,28278.068796592717,31818.678737866834,10321.55095179899,-89.71065883965554,-30106.0
2014-10-31,34501.0,34805.0,33714.0,33832.0,12545400.0,4549893052.0,25739.85714285714,33163.166666666664,40246.87777777778,29132.51975096307,31967.813646172992,10278.218687353632,879.7856935997683,30379.0
2014-11-01,33865.0,34053.0,32105.0,32575.0,16677200.0,4382113991.0,25432.428571428572,32998.76666666667,39956.96666666667,29662.13209696875,32012.79041312314,10245.735586199111,-3.7154173563490156,-1257.0
2014-11-02,32608.0,32905.0,32063.0,32589.0,8603620.0,4385292372.0,29581.285714285714,32886.7,39664.86666666667,30112.419466665866,32055.47260474365,10230.7064715446,0.042977743668459745,14.0
2014-11-03,32557.0,334.0,32548.0,32755.0,12948500.0,4409040617.0,29217.85714285714,32882.3,39378.322222222225,30518.970317948042,32107.289448836713,10230.734723169695,0.5093743287612362,166.0
2014-11-04,32716.0,33177.0,32508.0,33049.0,15655500.0,4449934321.0,28830.285714285714,32915.566666666666,39095.92222222222,30908.205653648343,32177.04578595992,10229.560925904376,0.8975728896351676,294.0
2014-11-05,33068.0,34337.0,33068.0,33949.0,19817200.0,4572205935.0,28886.0,32946.933333333334,38818.833333333336,31376.020168471678,32308.301653666593,10231.296661455997,2.7232291446034784,900.0
2014-11-06,33946.0,35297.0,33842.0,34929.0,18797000.0,4705591219.0,33382.57142857143,32990.6,38548.51111111111,31922.632450245266,32502.427457098696,10237.057802668713,2.8866829656249093,980.0
2014-11-07,34982.0,35273.0,34178.0,34242.0,16834200.0,4614264695.0,33441.142857142855,32955.53333333333,38274.12222222222,32279.45822713061,32631.284682498794,10230.695330579169,-1.966847032551744,-687.0
2014-11-08,34215.0,34703.0,34215.0,34549.0,8535470.0,4656988222.0,33723.142857142855,32890.4,38001.26666666667,32628.618499879747,32773.33766898036,10213.537377692668,0.8965597803866521,307.0
2014-11-09,34538.0,36363.0,34426.0,36326.0,24205600.0,4897961165.0,34257.0,32896.066666666666,37764.47777777778,33197.44642297517,33036.49784164849,10215.458650676735,5.143419491157486,1777.0
2014-11-10,36227.0,37482.0,35756.0,36692.0,30450100.0,4948658123.0,34819.42857142857,33998.36666666667,37539.23333333333,33735.07005020975,33307.27577930415,8605.044604999484,1.0075428068050396,366.0
2014-11-11,36586.0,37131.0,36373.0,3677.0,15838900.0,4960242320.0,30623.428571428572,32859.1,36972.688888888886,29110.751580946715,31112.440536392733,10192.84872146294,-89.9787419601003,-33015.0
2014-11-12,36798.0,42972.0,36798.0,42356.0,45783200.0,5715426244.0,31824.428571428572,32969.6,36881.12222222222,31148.48210695491,31945.296792956233,10279.775425562952,1051.9173239053575,38679.0
2014-11-13,42727.0,45709.0,40112.0,42073.0,58945000.0,5678828589.0,32845.0,33035.8,36796.36666666667,32829.17716742339,32695.49703051503,10333.445426014585,-0.6681461894418761,-283.0
2014-11-14,41842.0,41925.0,38479.0,39782.0,29589200.0,5371040273.0,33636.42857142857,33045.96666666667,36660.933333333334,33898.84221858902,33220.42317640281,10340.14905676412,-5.4452974591781,-2291.0
2014-11-15,39965.0,40553.0,37101.0,37613.0,15727500.0,5079582132.0,34074.142857142855,33024.53333333333,37024.21111111111,34470.251108036864,33545.79923741001,10329.63823759323,-5.452214569403246,-2169.0
2014-11-16,37473.0,3908.0,3746.0,38788.0,11905600.0,5239694300.0,34425.857142857145,33038.26666666667,36942.455555555556,35134.52016833889,33934.11040500926,10337.269451820832,3.1239199213038082,1175.0
2014-11-17,38835.0,4102.0,3775.0,38741.0,41518800.0,5234695637.0,34718.57142857143,33024.833333333336,36833.75555555556,35689.36321936367,34290.1763009345,10329.320213582332,-0.12117149633907864,-47.0
2014-11-18,38779.0,3924.0,37112.0,3752.0,32222500.0,5071157408.0,34729.28571428572,31851.4,36306.57777777778,30775.922724076954,32028.089167531947,11558.806684620258,-90.31516997496193,-34989.0
2014-11-19,3739.0,38648.0,3739.0,38055.0,18931800.0,5144903809.0,34114.857142857145,31843.733333333334,36154.7,31895.780766526652,32474.52700697402,11554.467754892854,914.2590618336887,34303.0
2014-11-20,38031.0,38202.0,35678.0,35784.0,25233200.0,4839043482.0,33216.42857142857,31748.266666666666,35981.14444444444,32493.968340907166,32719.673154605578,11508.048559620474,-5.967678360268036,-2271.0
2014-11-21,35788.0,35788.0,34411.0,35085.0,29850100.0,4745605133.0,32545.428571428572,31640.566666666666,35817.555555555555,32892.588596152214,32894.882550560724,11459.480275521471,-1.9533869885982602,-699.0
2014-11-22,3516.0,36484.0,35088.0,35292.0,15273000.0,4774989954.0,32213.85714285714,31622.233333333334,35644.92222222222,33261.7288121288,33072.446806074746,11452.96497880594,0.5899957246686682,207.0
2014-11-23,35317.0,37085.0,35317.0,36757.0,15151600.0,4974540006.0,31923.714285714286,31652.966666666667,35997.5,33799.46284103206,33345.37667229143,11465.889271746966,4.151082398277239,1465.0
2014-11-24,36695.0,38721.0,36667.0,3769.0,30930100.0,5102174795.0,26927.714285714286,30621.033333333333,35470.96666666667,29179.39163471943,31154.533955825398,12523.978671232224,-89.74617079739915,-32988.0
2014-11-25,37689.0,3947.0,37478.0,37535.0,25442200.0,5082390210.0,31753.85714285714,31753.966666666667,35320.07777777778,30464.869844762594,31627.161070208705,11484.539422958127,895.8875033165295,33766.0
2014-11-26,37602.0,3777.0,36582.0,36837.0,18601700.0,4989166443.0,31579.85714285714,31805.233333333334,35165.13333333333,31445.197560952965,32013.075065008063,11504.325791162362,-1.8595977088051163,-698.0
2014-11-27,3705.0,37399.0,36828.0,36967.0,8748030.0,5008058116.0,31748.85714285714,31845.4,35010.85555555556,32294.705628498665,32380.032467600056,11520.70890599011,0.3529060455520261,130.0
2014-11-28,36937.0,38284.0,35845.0,37645.0,22946500.0,5101280353.0,32114.571428571428,31981.6,34868.85555555556,33117.827839498874,32770.03006259265,11565.730740365208,1.8340682230097105,678.0
2014-11-29,37615.0,3876.0,37214.0,37549.0,15375600.0,5089799280.0,32437.0,33118.13333333333,34755.22222222222,33799.54663342213,33124.027835733934,10268.09820800343,-0.2550139460751777,-96.0
2014-11-30,37551.0,38253.0,37331.0,37805.0,9194440.0,5125958175.0,32586.714285714286,33250.566666666666,34647.63333333333,34415.770228280264,33470.76651456846,10303.183872434929,0.6817758129377571,256.0
2014-12-01,37825.0,38366.0,37667.0,37924.0,11763000.0,5143434464.0,37466.0,33428.86666666667,34538.53333333333,34955.49788546792,33800.63566163746,10337.316402017019,0.3147731781510288,119.0
2014-12-02,37925.0,38404.0,37786.0,38132.0,12364100.0,5172928823.0,37551.28571428572,33613.63333333333,34431.566666666666,35444.19051847285,34121.47746447913,10371.26854703514,0.5484653517561444,208.0
2014-12-03,38172.0,38303.0,37435.0,37501.0,13340100.0,5088491940.0,37646.142857142855,33771.833333333336,34304.177777777775,35760.622746400106,34371.81246711031,10393.891903531927,-1.6547781390957694,-631.0
2014-12-04,37572.0,37865.0,36776.0,3696.0,14529600.0,5016487250.0,32893.142857142855,32793.4,33808.2,30827.60386233855,32099.530062139173,11756.538880775257,-90.14426281965814,-33805.0
2014-12-05,36944.0,37919.0,36576.0,37685.0,15181800.0,5116358331.0,32898.857142857145,32917.933333333334,33688.22222222222,31882.587883517237,32513.26857605479,11788.944367743663,919.6158008658008,33989.0
2014-12-06,37676.0,37845.0,37095.0,37479.0,7009320.0,5089542822.0,32888.857142857145,33002.933333333334,33568.78888888889,32743.574362976124,32881.100533384066,11813.112614826907,-0.5466365928088135,-206.0
2014-12-07,37484.0,37629.0,37327.0,3751.0,6491650.0,5094943517.0,28024.0,31986.566666666666,33557.73333333333,28283.178307133643,30723.315308688947,12958.939853093696,-89.99172870140613,-33728.0
2014-12-08,37496.0,37603.0,36189.0,36191.0,18898700.0,4917302822.0,27776.428571428572,32041.3,33431.78888888889,29499.766259882315,31128.328989526803,12973.59501967326,864.8360437216743,32440.0
2014-12-09,36189.0,36307.0,34495.0,35222.0,32915500.0,4786893958.0,27360.714285714286,32004.5,33290.52222222222,30380.109912208114,31431.563879191483,12962.583335947636,-2.6774612472714177,-969.0
2014-12-10,3522.0,35238.0,34636.0,34636.0,16427700.0,4708572401.0,26951.428571428572,31935.966666666667,33142.311111111114,31034.862233406864,31668.929517769888,12942.365166471967,-1.663732894213843,-586.0
2014-12-11,34434.0,36136.0,33876.0,35051.0,32431300.0,4766084199.0,31430.714285714286,32981.76666666667,33000.933333333334,31652.7295821135,31919.453257194342,11797.081715943632,1.1981753089271185,415.0
2014-12-12,35083.0,35298.0,34929.0,35254.0,16989800.0,4795055945.0,31083.428571428572,32745.033333333333,33387.322222222225,32206.771184865273,32166.45671962439,11673.087950889572,0.5791560868448897,203.0
2014-12-13,35238.0,35238.0,34659.0,34738.0,11675900.0,4726102586.0,30691.85714285714,32500.533333333333,33242.311111111114,32596.191002578307,32356.94140705962,11547.108958174855,-1.4636636977364281,-516.0
2014-12-14,34673.0,35332.0,34542.0,35163.0,12415200.0,4785245608.0,35179.28571428572,32346.566666666666,33104.822222222225,32991.084694489335,32564.79759912928,11477.254617911716,1.2234440670159552,425.0
2014-12-15,35136.0,35182.0,34493.0,34535.0,17264200.0,4700905209.0,34942.71428571428,32243.966666666667,32970.7,33228.61012610636,32710.7385177123,11442.25675679906,-1.7859682052157044,-628.0
2014-12-16,34567.0,34586.0,32706.0,32706.0,30864900.0,4453202603.0,34583.28571428572,32041.233333333334,32825.955555555556,33148.20856824384,32710.38751640028,11376.000190005121,-5.296076444187059,-1829.0
2014-12-17,32686.0,33395.0,31515.0,31978.0,37567900.0,4355021350.0,34203.57142857143,31815.8,32709.666666666668,32968.17648082171,32656.136589259517,11305.446579964097,-2.2258912737723957,-728.0
2014-12-18,31979.0,32371.0,30423.0,3114.0,39173000.0,4241890806.0,29641.14285714286,31794.533333333333,32700.4,28375.226253002988,30467.830175240295,11360.523654557268,-90.26205516292451,-28864.0
2014-12-19,31118.0,31853.0,30677.0,31784.0,23823100.0,4330801581.0,29145.428571428572,31585.5,33008.12222222222,28899.652983310218,30565.324236333603,11298.884982370417,920.6807964033399,28670.0
2014-12-20,31762.0,33033.0,31604.0,32996.0,20856700.0,4496945577.0,28896.571428571428,31492.566666666666,32931.61111111111,29529.860216647106,30745.374292901484,11274.60109144765,3.8132393657186014,1212.0
2014-12-21,32954.0,32963.0,3189.0,32084.0,15207600.0,4373820008.0,28456.714285714286,31392.533333333333,32841.26666666667,29922.804798701396,30844.53175268656,11254.924254814752,-2.7639713904715757,-912.0
2014-12-22,32107.0,33412.0,32042.0,33189.0,22315100.0,4525705359.0,28264.428571428572,31322.433333333334,32725.82222222222,30425.29636813195,31018.19606730237,11236.333171928594,3.4440842787682335,1105.0
2014-12-23,33202.0,33629.0,3296.0,33457.0,16574200.0,4563595537.0,28371.714285714286,31212.433333333334,33050.544444444444,30891.712311496263,31198.84821046516,11197.381423207384,0.807496459670376,268.0
2014-12-24,33439.0,33474.0,32136.0,32253.0,15092300.0,4400637769.0,28411.0,32161.9,32951.61111111111,31101.141186650682,31276.93352820848,9925.507558810683,-3.5986490121648673,-1204.0
2014-12-25,32229.0,32267.0,31696.0,31901.0,9883640.0,4353789283.0,32523.428571428572,31974.1,32856.71111111111,31224.196388704426,31323.16067426711,9873.501822101545,-1.0913713453012175,-352.0
2014-12-26,31915.0,33142.0,31663.0,32792.0,16410500.0,4476703675.0,32667.428571428572,31839.266666666666,32777.15555555555,31465.39694428836,31431.96358728436,9832.337344222013,2.7930158929187154,891.0
2014-12-27,32758.0,32891.0,31263.0,31586.0,15185200.0,4313267197.0,32466.0,31659.9,32709.022222222222,31483.951260551687,31443.373691929966,9784.534233272276,-3.677726274701143,-1206.0
2014-12-28,31616.0,32003.0,31108.0,31724.0,11676600.0,4333389568.0,32414.571428571428,31462.533333333333,32644.32222222222,31520.881835851425,31464.16082586108,9719.142635429538,0.43690242512506305,138.0
2014-12-29,3177.0,32027.0,31231.0,31267.0,12302500.0,4272268163.0,32140.0,31253.133333333335,32561.8,31481.82309187428,31449.55632024174,9650.920948491454,-1.4405497415206137,-457.0
2014-12-30,31272.0,31481.0,30937.0,31074.0,12528300.0,4247060095.0,31799.571428571428,31028.766666666666,32480.833333333332,31419.08107773978,31421.737333557165,9571.262481794685,-0.6172642082706958,-193.0
2014-12-31,31091.0,32019.0,31021.0,32019.0,13942900.0,4377510595.0,31766.14285714286,30831.933333333334,32419.855555555554,31511.376296549042,31465.97901255293,9484.900737246046,3.0411276308167645,945.0
2015-01-01,32043.0,32043.0,314.0,31425.0,8036550.0,4297535768.0,31698.14285714286,30608.366666666665,32369.566666666666,31498.087635541495,31462.9435301416,9385.421951396509,-1.8551485055748107,-594.0
2015-01-02,31408.0,31584.0,31357.0,31503.0,7860650.0,4309551126.0,31514.0,30408.433333333334,32354.18888888889,31498.843383919724,31465.91067605704,9296.998005227482,0.2482100238663465,78.0
2015-01-03,31485.0,31515.0,28108.0,28108.0,33054400.0,3846269872.0,31017.14285714286,31222.166666666668,32310.37777777778,30977.175171008996,31217.176551904664,7831.1139520436855,-10.77675142049963,-3395.0
2015-01-04,28115.0,28723.0,25761.0,2642.0,55629100.0,3616320975.0,26862.571428571428,30054.066666666666,31972.977777777778,26617.917452392227,29100.496807319134,9308.11290528213,-90.60054077131066,-25466.0
2015-01-05,26508.0,27834.0,26508.0,27447.0,43962800.0,3758098008.0,26316.85714285714,29719.666666666668,31904.4,26745.468613562654,28978.01556233253,9211.87477767413,938.8720666161997,24805.0
2015-01-06,27461.0,28755.0,2727.0,28619.0,23245700.0,3919623080.0,25966.14285714286,30548.6,31830.233333333334,27033.70421147609,28951.421816974565,7806.112492674201,4.27004772834918,1172.0
2015-01-07,28608.0,29875.0,28308.0,29434.0,24866800.0,4032255015.0,25596.85714285714,30323.366666666665,31751.68888888889,27402.980486633616,28987.168349050524,7734.8520012743365,2.8477584821272606,815.0
2015-01-08,29414.0,29414.0,28217.0,28335.0,19982500.0,3882766766.0,25155.428571428572,30093.8,31664.78888888889,27546.368104074598,28938.85958245419,7686.499801600756,-3.7337772643881273,-1099.0
2015-01-09,28238.0,29111.0,28053.0,29041.0,18718600.0,3980426431.0,24803.714285714286,29907.3,31947.21111111111,27776.311472678506,28946.42553930944,7640.228007746453,2.4916181401094084,706.0
2015-01-10,2873.0,28813.0,27397.0,2748.0,15264300.0,3767535599.0,21180.85714285714,28830.533333333333,31557.133333333335,23925.80201534335,27005.801425286518,9038.627011746861,-90.53751592576013,-26293.0
2015-01-11,27461.0,27964.0,26504.0,26566.0,18200800.0,3643307731.0,24598.571428571428,28540.933333333334,31418.522222222222,24331.98632067514,26973.22354193196,8964.600327392953,866.7394468704513,23818.0
2015-01-12,26615.0,2722.0,2652.0,2678.0,18880300.0,3673551884.0,21060.14285714286,27472.266666666666,31002.866666666665,21000.60380980204,25173.5773536407,10046.073077141804,-89.91944590830386,-23888.0
2015-01-13,26739.0,26828.0,21991.0,22586.0,72843904.0,3099004902.0,20198.285714285714,27053.033333333333,30815.18888888889,21244.510915986342,24981.904957074723,9976.246735616263,743.3905899925318,19908.0
2015-01-14,22389.0,22389.0,17151.0,1781.0,97638704.0,2444379076.0,16247.857142857143,25961.233333333334,30409.911111111112,18250.124621219213,23263.319404698817,10880.502167935361,-92.11458425573365,-20805.0
2015-01-15,1769.0,22907.0,1769.0,20984.0,81773504.0,2880801385.0,15197.714285714286,25570.5,30216.666666666668,18670.720833339336,23094.48093027668,10840.338608880344,1078.2144862436833,19203.0
2015-01-16,20907.0,22159.0,19977.0,2081.0,38421000.0,2857541182.0,11346.285714285714,24573.933333333334,29804.855555555554,16118.456089748668,21537.926787293225,11579.978997460177,-90.082920320244,-18903.0
2015-01-17,20783.0,21173.0,19488.0,19926.0,23469700.0,2736875952.0,13800.285714285714,25134.333333333332,29593.422222222223,16704.23207594118,21418.524803049284,10892.000536089337,857.5204228736185,17845.0
2015-01-18,20005.0,2187.0,19451.0,21034.0,30085100.0,2889858038.0,13010.0,24776.0,29401.744444444445,17370.350218104075,21390.041484304893,10842.40903693213,5.560574124259765,1108.0
2015-01-19,21147.0,21673.0,20732.0,21486.0,18658300.0,2952759522.0,15696.857142857143,24392.333333333332,29211.055555555555,18003.527107626524,21397.14952250453,10744.713013716844,2.1489017780735864,452.0
2015-01-20,21291.0,21524.0,20515.0,21132.0,24051100.0,2904651464.0,15489.142857142857,24027.266666666666,29020.12222222222,18484.830629530134,21377.50881713382,10660.087826944517,-1.6475844736107192,-354.0
2015-01-21,21138.0,22779.0,21121.0,2269.0,29924600.0,3119680595.0,15558.857142857143,22996.6,28647.088888888888,15990.087455756267,19962.063719568352,11223.594757597433,-89.26272950974825,-18863.0
2015-01-22,22732.0,23702.0,22643.0,23341.0,33544600.0,3209962696.0,15895.57142857143,22659.4,28508.266666666666,17120.99707794761,20212.355295896625,11049.09237527008,928.691053327457,21072.0
2015-01-23,23352.0,23485.0,2252.0,23288.0,24621700.0,3203436948.0,18925.14285714286,22360.566666666666,28381.166666666668,18069.766758263362,20440.18082953391,10900.917018317314,-0.22706824900390332,-53.0
2015-01-24,2327.0,24821.0,23002.0,24785.0,24782500.0,3410114481.0,19619.285714285714,22123.366666666665,28617.144444444446,19102.879564684383,20762.019286605475,10762.706775564955,6.428203366540708,1497.0
2015-01-25,24735.0,25507.0,24389.0,25372.0,33582700.0,3491686145.0,20239.0,21876.033333333333,28506.844444444443,20067.359631656018,21103.499339449514,10593.00114579069,2.3683679644946443,587.0
2015-01-26,25408.0,30938.0,25408.0,27347.0,106794000.0,3764417376.0,21076.285714285714,21734.733333333334,28413.344444444443,21187.304303708937,21565.98086986066,10486.752855087623,7.784171527668304,1975.0
2015-01-27,27317.0,27548.0,25065.0,26348.0,44399000.0,3627760928.0,21821.428571428572,21555.533333333333,28333.222222222223,21981.257487753715,21920.204509130243,10355.27681487337,-3.6530515230189797,-999.0
2015-01-28,26335.0,26654.0,22705.0,23391.0,44352200.0,3221728839.0,24838.85714285714,21293.0,28554.755555555555,22198.140951176218,22029.152323268743,10199.238680175242,-11.222863215424317,-2957.0
2015-01-29,23335.0,23871.0,22071.0,23351.0,32213400.0,3217149466.0,24840.285714285714,21035.566666666666,28438.3,22375.503881764493,22127.06696598958,10040.072924187301,-0.17100594245650358,-40.0
